"Year","Station","Transect","Parameter","Value"
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","2","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","3","Halodule Density",0
2022,"Cabra","1","Halophila %Cover",62.5
2022,"Cabra","1","Halophila %Cover",62.5
2022,"Cabra","1","Halophila %Cover",15
2022,"Cabra","1","Halophila %Cover",15
2022,"Cabra","1","Halophila %Cover",5
2022,"Cabra","1","Halophila %Cover",5
2022,"Cabra","1","Halophila %Cover",15
2022,"Cabra","1","Halophila %Cover",15
2022,"Cabra","1","Halophila %Cover",5
2022,"Cabra","1","Halophila %Cover",5
2022,"Cabra","1","Halophila %Cover",37.5
2022,"Cabra","1","Halophila %Cover",2.5
2022,"Cabra","1","Halophila %Cover",1
2022,"Cabra","2","Halophila %Cover",62.5
2022,"Cabra","2","Halophila %Cover",62.5
2022,"Cabra","2","Halophila %Cover",37.5
2022,"Cabra","2","Halophila %Cover",37.5
2022,"Cabra","2","Halophila %Cover",15
2022,"Cabra","2","Halophila %Cover",37.5
2022,"Cabra","2","Halophila %Cover",15
2022,"Cabra","2","Halophila %Cover",37.5
2022,"Cabra","2","Halophila %Cover",5
2022,"Cabra","2","Halophila %Cover",2.5
2022,"Cabra","3","Halophila %Cover",62.5
2022,"Cabra","3","Halophila %Cover",37.5
2022,"Cabra","3","Halophila %Cover",87.5
2022,"Cabra","3","Halophila %Cover",87.5
2022,"Cabra","3","Halophila %Cover",87.5
2022,"Cabra","3","Halophila %Cover",87.5
2022,"Cabra","3","Halophila %Cover",15
2022,"Cabra","3","Halophila %Cover",62.5
2022,"Cabra","3","Halophila %Cover",15
2022,"Cabra","3","Halophila %Cover",15
2022,"Cabra","3","Halophila %Cover",15
2022,"Cabra","3","Halophila %Cover",15
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",15
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",15
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",15
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",15
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",37.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",2.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",15
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",1
2022,"Cabra","1","Sediment %Cover",62.5
2022,"Cabra","1","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",15
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",37.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",15
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",15
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",37.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",37.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",15
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",15
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",15
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",2.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",2.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",2.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",2.5
2022,"Cabra","2","Sediment %Cover",62.5
2022,"Cabra","2","Sediment %Cover",5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",37.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",37.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",2.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",2.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",2.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",15
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","3","Sediment %Cover",62.5
2022,"Cabra","1","Sponge %Cover",5
2022,"Cabra","1","Sponge %Cover",1
2022,"Cabra","1","Sponge %Cover",1
2022,"Cabra","2","Sponge %Cover",2.5
2022,"Cabra","2","Sponge %Cover",15
2022,"Cabra","2","Sponge %Cover",15
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","3","Sponge %Cover",1
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","3","Sponge %Cover",5
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","1","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","2","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","3","Syringodium Density",0
2022,"Cabra","1","Thalassia %Cover",37.5
2022,"Cabra","1","Thalassia %Cover",37.5
2022,"Cabra","1","Thalassia %Cover",62.5
2022,"Cabra","1","Thalassia %Cover",62.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",37.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",15
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",62.5
2022,"Cabra","1","Thalassia %Cover",62.5
2022,"Cabra","1","Thalassia %Cover",62.5
2022,"Cabra","1","Thalassia %Cover",37.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",37.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",15
2022,"Cabra","2","Thalassia %Cover",15
2022,"Cabra","2","Thalassia %Cover",37.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",62.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","2","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",15
2022,"Cabra","3","Thalassia %Cover",37.5
2022,"Cabra","3","Thalassia %Cover",37.5
2022,"Cabra","3","Thalassia %Cover",15
2022,"Cabra","3","Thalassia %Cover",5
2022,"Cabra","3","Thalassia %Cover",5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",37.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",62.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",62.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","3","Thalassia %Cover",87.5
2022,"Cabra","1","Thalassia Density",4
2022,"Cabra","1","Thalassia Density",2
2022,"Cabra","1","Thalassia Density",6
2022,"Cabra","1","Thalassia Density",3
2022,"Cabra","1","Thalassia Density",8
2022,"Cabra","1","Thalassia Density",7
2022,"Cabra","1","Thalassia Density",6
2022,"Cabra","1","Thalassia Density",4
2022,"Cabra","1","Thalassia Density",10
2022,"Cabra","1","Thalassia Density",9
2022,"Cabra","1","Thalassia Density",3
2022,"Cabra","1","Thalassia Density",4
2022,"Cabra","1","Thalassia Density",6
2022,"Cabra","1","Thalassia Density",8
2022,"Cabra","1","Thalassia Density",12
2022,"Cabra","1","Thalassia Density",2
2022,"Cabra","1","Thalassia Density",4
2022,"Cabra","1","Thalassia Density",5
2022,"Cabra","1","Thalassia Density",4
2022,"Cabra","1","Thalassia Density",6
2022,"Cabra","1","Thalassia Density",5
2022,"Cabra","1","Thalassia Density",3
2022,"Cabra","1","Thalassia Density",7
2022,"Cabra","1","Thalassia Density",8
2022,"Cabra","1","Thalassia Density",4
2022,"Cabra","1","Thalassia Density",9
2022,"Cabra","1","Thalassia Density",10
2022,"Cabra","1","Thalassia Density",7
2022,"Cabra","1","Thalassia Density",15
2022,"Cabra","1","Thalassia Density",8
2022,"Cabra","2","Thalassia Density",1
2022,"Cabra","2","Thalassia Density",1
2022,"Cabra","2","Thalassia Density",3
2022,"Cabra","2","Thalassia Density",2
2022,"Cabra","2","Thalassia Density",3
2022,"Cabra","2","Thalassia Density",3
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",3
2022,"Cabra","2","Thalassia Density",7
2022,"Cabra","2","Thalassia Density",7
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",10
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",8
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",10
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",6
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",5
2022,"Cabra","2","Thalassia Density",4
2022,"Cabra","2","Thalassia Density",2
2022,"Cabra","3","Thalassia Density",2
2022,"Cabra","3","Thalassia Density",1
2022,"Cabra","3","Thalassia Density",0
2022,"Cabra","3","Thalassia Density",0
2022,"Cabra","3","Thalassia Density",2
2022,"Cabra","3","Thalassia Density",0
2022,"Cabra","3","Thalassia Density",2
2022,"Cabra","3","Thalassia Density",0
2022,"Cabra","3","Thalassia Density",4
2022,"Cabra","3","Thalassia Density",1
2022,"Cabra","3","Thalassia Density",4
2022,"Cabra","3","Thalassia Density",3
2022,"Cabra","3","Thalassia Density",0
2022,"Cabra","3","Thalassia Density",4
2022,"Cabra","3","Thalassia Density",0
2022,"Cabra","3","Thalassia Density",3
2022,"Cabra","3","Thalassia Density",3
2022,"Cabra","3","Thalassia Density",4
2022,"Cabra","3","Thalassia Density",6
2022,"Cabra","3","Thalassia Density",5
2022,"Cabra","3","Thalassia Density",8
2022,"Cabra","3","Thalassia Density",4
2022,"Cabra","3","Thalassia Density",6
2022,"Cabra","3","Thalassia Density",6
2022,"Cabra","3","Thalassia Density",15
2022,"Cabra","3","Thalassia Density",16
2022,"Cabra","3","Thalassia Density",12
2022,"Cabra","3","Thalassia Density",14
2022,"Cabra","3","Thalassia Density",11
2022,"Cabra","3","Thalassia Density",10
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",62.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",62.5
2022,"Cabra","1","Total %Cover",62.5
2022,"Cabra","1","Total %Cover",62.5
2022,"Cabra","1","Total %Cover",37.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",62.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","1","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",62.5
2022,"Cabra","2","Total %Cover",62.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",62.5
2022,"Cabra","2","Total %Cover",62.5
2022,"Cabra","2","Total %Cover",62.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",62.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","2","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",62.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",62.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
2022,"Cabra","3","Total %Cover",87.5
